CIRCLE
0	0
0.0100000000000000	-0.0994987437106621
0.0200000000000000	-0.140000000000000
0.0300000000000000	-0.170587221092320
0.0400000000000000	-0.195959179422654
0.0500000000000000	-0.217944947177034
0.0600000000000000	-0.237486841740758
0.0700000000000000	-0.255147016443462
0.0800000000000000	-0.271293199325011
0.0900000000000000	-0.286181760425084
0.100000000000000	-0.300000000000000
0.110000000000000	-0.312889756943240
0.120000000000000	-0.324961536185438
0.130000000000000	-0.336303434416005
0.140000000000000	-0.346987031457949
0.150000000000000	-0.357071421427143
0.160000000000000	-0.366606055596467
0.170000000000000	-0.375632799419859
0.180000000000000	-0.384187454245971
0.190000000000000	-0.392300904918661
0.200000000000000	-0.400000000000000
0.210000000000000	-0.407308237088326
0.220000000000000	-0.414246303544160
0.230000000000000	-0.420832508250016
0.240000000000000	-0.427083130081253
0.250000000000000	-0.433012701892219
0.260000000000000	-0.438634243989226
0.270000000000000	-0.443959457608462
0.280000000000000	-0.448998886412873
0.290000000000000	-0.453762052181537
0.300000000000000	-0.458257569495584
0.310000000000000	-0.462493243193887
0.320000000000000	-0.466476151587624
0.330000000000000	-0.470212717820350
0.340000000000000	-0.473708771293081
0.350000000000000	-0.476969600708473
0.360000000000000	-0.480000000000000
0.370000000000000	-0.482804308182932
0.380000000000000	-0.485386443980464
0.390000000000000	-0.487749935930288
0.400000000000000	-0.489897948556636
0.410000000000000	-0.491833305094318
0.420000000000000	-0.493558507170123
0.430000000000000	-0.495075751779463
0.440000000000000	-0.496386945839634
0.450000000000000	-0.497493718553310
0.460000000000000	-0.498397431775085
0.470000000000000	-0.499099188538711
0.480000000000000	-0.499599839871872
0.490000000000000	-0.499899989998000
0.500000000000000	-0.500000000000000
0.510000000000000	-0.499899989998000
0.520000000000000	-0.499599839871872
0.530000000000000	-0.499099188538711
0.540000000000000	-0.498397431775085
0.550000000000000	-0.497493718553310
0.560000000000000	-0.496386945839634
0.570000000000000	-0.495075751779463
0.580000000000000	-0.493558507170123
0.590000000000000	-0.491833305094318
0.600000000000000	-0.489897948556636
0.610000000000000	-0.487749935930288
0.620000000000000	-0.485386443980464
0.630000000000000	-0.482804308182932
0.640000000000000	-0.480000000000000
0.650000000000000	-0.476969600708473
0.660000000000000	-0.473708771293081
0.670000000000000	-0.470212717820350
0.680000000000000	-0.466476151587624
0.690000000000000	-0.462493243193887
0.700000000000000	-0.458257569495584
0.710000000000000	-0.453762052181537
0.720000000000000	-0.448998886412873
0.730000000000000	-0.443959457608462
0.740000000000000	-0.438634243989226
0.750000000000000	-0.433012701892219
0.760000000000000	-0.427083130081253
0.770000000000000	-0.420832508250016
0.780000000000000	-0.414246303544160
0.790000000000000	-0.407308237088326
0.800000000000000	-0.400000000000000
0.810000000000000	-0.392300904918661
0.820000000000000	-0.384187454245971
0.830000000000000	-0.375632799419859
0.840000000000000	-0.366606055596467
0.850000000000000	-0.357071421427143
0.860000000000000	-0.346987031457949
0.870000000000000	-0.336303434416005
0.880000000000000	-0.324961536185438
0.890000000000000	-0.312889756943240
0.900000000000000	-0.300000000000000
0.910000000000000	-0.286181760425084
0.920000000000000	-0.271293199325011
0.930000000000000	-0.255147016443462
0.940000000000000	-0.237486841740758
0.950000000000000	-0.217944947177034
0.960000000000000	-0.195959179422654
0.970000000000000	-0.170587221092320
0.980000000000000	-0.140000000000000
0.990000000000000	-0.0994987437106621
1	0
